"","zipcode","date","hour_of_day","policy_active","traffic_index","cars_requested","cars_available","mean_price","std_price","zipcode_type","major_city","post_office_city","common_city_list","county","state","lat","lng","timezone","radius_in_miles","area_code_list","population","population_density","land_area_in_sqmi","water_area_in_sqmi","housing_units","occupied_housing_units","median_home_value","median_household_income","bounds_west","bounds_east","bounds_north","bounds_south"
"665","92822",2023-08-11,23,0,49.1729618654381,26,34,43.0350500568691,7.18429660791851,"PO Box","Brea",NA,<raw>,"Orange County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","94914",2023-05-01,7,1,64.4723906934697,12,32,47.1669241217949,7.46952170993417,"PO Box","Kentfield",NA,<raw>,"Marin County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","92055",2023-09-16,2,0,39.7578555648643,23,34,41.5053707740339,5.61216054975282,"Standard","Camp Pendleton","Camp Pendleton, CA",<raw>,"San Diego County","CA",33.31,-117.4,"Pacific",6,<raw>,15655,159,98.47,0,388,366,NA,60313,-117.583337,-117.308971,33.481532,33.25635
"668","95341",2023-02-10,20,1,50.7564334082799,22,34,53.7241080316083,8.42304876252236,"Standard","Merced","Merced, CA",<raw>,"Merced County","CA",37.2,-120.5,"Pacific",12,<raw>,32967,220,149.59,1.35,9330,8408,101400,33046,-120.70117,-120.306812,37.321497,37.141768
"669","94802",2023-07-10,0,1,64.5876185616912,15,33,39.5496300630519,5.36769975118197,"PO Box","Richmond",NA,<raw>,"Contra Costa County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","93561",2023-12-15,10,1,40.5246792629716,14,30,31.0429677944461,6.38711054307814,"Standard","Tehachapi","Tehachapi, CA",<raw>,"Kern County","CA",35.1,-118.4,"Pacific",27,<raw>,34630,131,264.15,0.29,12824,10937,217000,57433,-118.752887,-118.238074,35.270057,34.951215
"671","92091",2023-10-26,14,1,68.9219373914353,12,28,48.9675289956278,6.46613160880416,"Standard","Rancho Santa Fe","Rancho Santa Fe, CA",<raw>,"San Diego County","CA",33,-117.2,"Pacific",1,<raw>,1048,1599,0.66,0,620,548,986000,131406,-117.246925,-117.178599,33.05866,32.985236
"672","95191",2023-03-06,6,1,49.4431465862121,26,26,51.9364886428727,4.43780734846771,"Unique","San Jose",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","94966",2023-02-27,10,1,56.2825902861733,15,33,43.0137292206984,8.40340745379066,"PO Box","Sausalito",NA,<raw>,"Marin County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","94662",2023-11-16,18,1,38.0689142302247,18,42,61.0361817008159,1.7765511394847,"PO Box","Emeryville",NA,<raw>,"Alameda County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","91706",2023-01-19,12,1,28.7567085786191,26,30,39.3383007613826,2.4604341614508,"Standard","Baldwin Park","Baldwin Park, CA",<raw>,"Los Angeles County","CA",34.09,-117.97,"Pacific",3,<raw>,76571,5699,13.44,0.86,18067,17504,285500,51232,-118.008054,-117.9253,34.132554,34.059795
"676","92067",2023-04-15,12,1,42.2703603881475,16,30,53.7837278838951,4.77612706591885,"PO Box","Rancho Santa Fe","Rancho Santa Fe, CA",<raw>,"San Diego County","CA",33.01,-117.22,"Pacific",2,<raw>,9535,423,22.52,0.08,3990,3460,1000001,125051,-117.242091,-117.130911,33.065617,32.970182
"677","93311",2023-08-07,17,1,46.4677685867696,21,38,34.2380270725025,7.95258782430047,"Standard","Bakersfield","Bakersfield, CA",<raw>,"Kern County","CA",35.1,-119.2,"Pacific",18,<raw>,40829,241,169.49,0.64,14414,13542,239000,86026,-119.365833,-119.056856,35.359564,34.982844
"678","95625",2023-02-04,0,1,40.0941352332762,20,28,51.4954684486856,6.91581753584588,"PO Box","Elmira","Elmira, CA",<raw>,"Solano County","CA",38.35,-121.92,"Pacific",7,<raw>,155,134,1.15,0,69,64,NA,75114,-121.924764,-121.896852,38.36623,38.346687
"679","95469",2023-01-17,17,1,52.0864814763163,21,33,57.9494976542823,2.26446792372732,"Standard","Potter Valley","Potter Valley, CA",<raw>,"Mendocino County","CA",39.4,-123,"Pacific",16,<raw>,1767,10,174.68,3.32,1014,704,428700,52902,-123.186715,-122.858296,39.531045,39.235912
"680","91116",2023-07-11,20,0,67.0321761249031,16,36,41.8813317596809,4.18703263354305,"PO Box","Pasadena",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","95350",2023-07-26,9,0,39.988954717983,13,31,55.5972322513447,1.8423964541818,"Standard","Modesto","Modesto, CA",<raw>,"Stanislaus County","CA",37.67,-121.01,"Pacific",3,<raw>,51046,5749,8.88,0,20928,19288,149500,39195,-121.054023,-120.974553,37.695191,37.643571
"682","96011",2023-11-24,5,0,50.2327086651499,20,24,58.5836930210472,3.44745913600113,"PO Box","Big Bend","Big Bend, CA",<raw>,"Shasta County","CA",41.02,-121.93,"Pacific",1,<raw>,218,1,319.05,2.27,191,115,109400,32083,-122.24951,-121.704565,41.183394,40.870469
"683","92651",2023-10-29,4,0,36.350807861573,17,24,43.120428425061,5.61290140600076,"Standard","Laguna Beach","Laguna Beach, CA",<raw>,"Orange County","CA",33.55,-117.78,"Pacific",5,<raw>,23881,1227,19.46,2.78,13462,11254,1000001,95865,-117.836738,-117.725116,33.60807,33.479596
"684","96008",2023-03-30,8,1,57.1169647658585,24,29,27.2597750090122,2.59417813190703,"Standard","Bella Vista","Bella Vista, CA",<raw>,"Shasta County","CA",40.7,-122.1,"Pacific",11,<raw>,1231,34,36.34,0.1,485,451,209400,51500,-122.245393,-121.952859,40.788319,40.614912
"685","96024",2023-07-26,1,1,34.4880273482447,23,34,38.0450022242717,8.47939598496084,"Standard","Douglas City","Douglas City, CA",<raw>,"Trinity County","CA",40.6,-122.8,"Pacific",11,<raw>,1145,6,178.58,0.01,670,482,290300,41776,-123.036744,-122.692867,40.703852,40.418208
"686","93642",2023-08-10,1,1,55.530171062038,21,31,69.3341166774871,4.89385745172981,"PO Box","Mono Hot Springs",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","95127",2023-01-19,2,1,59.854347775741,14,29,47.7496678788115,2.87826138508667,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.39,-121.78,"Pacific",5,<raw>,61325,4713,13.01,0,16416,15741,419600,68379,-121.847093,-121.732545,37.404077,37.333474
"688","93453",2023-05-31,21,0,21.0708739458585,22,29,54.5022323932723,5.68709351125613,"Standard","Santa Margarita","Santa Margarita, CA",<raw>,"San Luis Obispo County","CA",35.3,-120.1,"Pacific",43,<raw>,2899,5,622.78,1.55,1392,1212,348600,58190,-120.739825,-119.729859,35.544175,35.088487
"689","91006",2023-10-29,21,0,51.7549264863799,24,24,54.2341880449208,5.27640308935783,"Standard","Arcadia","Arcadia, CA",<raw>,"Los Angeles County","CA",34.13,-118.03,"Pacific",4,<raw>,31715,5019,6.32,0.13,11142,10652,718500,80183,-118.067958,-117.99219,34.179453,34.087265
"690","95158",2023-01-26,6,1,56.4326322287266,18,19,49.8172298218639,5.36318198188319,"PO Box","San Jose",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","90251",2023-05-06,11,1,42.7604254637378,18,26,63.0504731582152,4.22226273269815,"PO Box","Hawthorne",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","92860",2023-05-06,23,0,61.6636710182017,25,31,51.8318775563515,2.70966057480994,"Standard","Norco","Norco, CA",<raw>,"Riverside County","CA",33.93,-117.55,"Pacific",5,<raw>,27198,1946,13.98,0.31,7360,7055,385100,84905,-117.614922,-117.511693,33.964842,33.89373
"693","91191",2023-02-11,16,1,65.3165919536536,21,25,54.8289196180608,4.83140746184984,"Unique","Pasadena",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","92008",2023-08-04,8,1,77.8832993984472,17,34,63.0167207930159,5.25243749801171,"Standard","Carlsbad","Carlsbad, CA",<raw>,"San Diego County","CA",33.13,-117.31,"Pacific",4,<raw>,27649,2682,10.31,1.5,12799,11600,615200,63449,-117.360624,-117.266764,33.181191,33.086974
"695","95728",2023-08-26,22,0,36.0190628232773,24,25,53.6770891644298,2.35174551936092,"PO Box","Soda Springs","Soda Springs, CA",<raw>,"Placer County","CA",39.33,-120.39,"Pacific",4,<raw>,386,31,12.42,0.24,1048,197,365200,42574,-120.5678,-120.305888,39.343507,39.287334
"696","94074",2023-06-09,13,1,44.3111007506335,27,37,45.515815650828,7.69058075009446,"Standard","San Gregorio","San Gregorio, CA",<raw>,"San Mateo County","CA",37.31,-122.35,"Pacific",4,<raw>,214,12,18.54,0.03,101,81,1000001,84500,-122.406484,-122.28854,37.373103,37.283314
"697","93510",2023-04-03,8,1,47.4593850616428,13,35,60.8782287538284,5.70477378415648,"Standard","Acton","Acton, CA",<raw>,"Los Angeles County","CA",34.5,-118.2,"Pacific",7,<raw>,7993,111,71.9,0.03,2954,2729,427300,85096,-118.292136,-118.110313,34.542752,34.373542
"698","90272",2023-01-18,14,1,43.9886274248675,21,32,42.5138914297726,4.16371239191714,"Standard","Pacific Palisades","Pacific Palisades, CA",<raw>,"Los Angeles County","CA",34.08,-118.54,"Pacific",4,<raw>,22986,1007,22.83,0.55,9815,9212,1000001,159696,-118.587533,-118.495177,34.13165,34.024999
"699","93105",2023-03-15,1,1,59.3890908414376,21,37,41.917486801675,2.74663061697198,"Standard","Santa Barbara","Santa Barbara, CA",<raw>,"Santa Barbara County","CA",34.5,-119.8,"Pacific",14,<raw>,24815,256,97.12,2.59,11610,10845,871300,81035,-120.019617,-119.614338,34.650911,34.413146
"700","93033",2023-04-20,15,1,25.682191962145,19,27,48.3979487974948,5.19466735329109,"Standard","Oxnard","Oxnard, CA",<raw>,"Ventura County","CA",34.15,-119.14,"Pacific",5,<raw>,82728,2821,29.33,0.13,17696,17065,265700,53400,-119.19503,-119.036993,34.196868,34.093202
"701","92518",2023-02-02,7,0,55.9946499534961,16,29,52.3491364180179,6.32436282827777,"Standard","March Air Reserve Base","March Air Reserve Base, CA",<raw>,"Riverside County","CA",33.89,-117.27,"Pacific",2,<raw>,1162,98,11.91,0,717,564,228100,62652,-117.319414,-117.242745,33.916795,33.858948
"702","94037",2023-08-25,12,1,46.3846899441376,24,41,44.6666545101887,3.74553000192583,"PO Box","Montara","Montara, CA",<raw>,"San Mateo County","CA",37.542,-122.512,"Pacific",0.397727272727273,<raw>,2913,503,5.79,0,1169,1111,743000,150071,-122.520485,-122.459786,37.586797,37.532504
"703","92868",2023-05-30,22,1,45.0184040798723,19,22,45.0354926124807,4.9157314333227,"Standard","Orange","Orange, CA",<raw>,"Orange County","CA",33.79,-117.88,"Pacific",2,<raw>,25404,7857,3.23,0.1,8125,7611,358100,69780,-117.906293,-117.85634,33.802407,33.773808
"704","92090",2023-08-25,15,1,55.9108039954912,16,32,30.7760246951334,5.67150977256318,"Unique","El Cajon",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","91606",2023-04-25,15,1,40.275187727505,22,27,55.278991533524,2.93664727154723,"Standard","North Hollywood","North Hollywood, CA",<raw>,"Los Angeles County","CA",34.19,-118.39,"Pacific",2,<raw>,44958,13491,3.33,0.01,15676,14903,363400,42521,-118.42247,-118.358803,34.193974,34.17761
"706","95984",2023-03-16,12,1,46.1834686442506,24,30,50.6349095912454,5.79780205243917,"PO Box","Twain","Twain, CA",<raw>,"Plumas County","CA",40,-121.1,"Pacific",10,<raw>,120,4,33.18,0,91,61,NA,NA,-121.225476,-120.997984,40.085043,40.007401
"707","92673",2023-01-13,8,1,33.5610059317813,20,34,58.6329467608279,9.53849599683112,"Standard","San Clemente","San Clemente, CA",<raw>,"Orange County","CA",33.46,-117.62,"Pacific",3,<raw>,29309,2509,11.68,0.01,10246,9862,720000,120219,-117.66625,-117.570436,33.492638,33.43898
"708","95545",2023-12-27,19,1,33.4695610766208,18,37,38.113150395909,4.46703303841582,"PO Box","Honeydew","Honeydew, CA",<raw>,"Humboldt County","CA",40.247,-124.122,"Pacific",0.113636363636364,<raw>,153,3,47.95,0,100,71,196400,49167,-124.154747,-123.975311,40.381812,40.20123
"709","92132",2023-08-24,6,1,82.6766298622446,24,24,44.0393742512795,6.31563241226028,"Unique","San Diego","San Diego, CA",<raw>,"San Diego County","CA",32.716,-117.162,"Pacific",0.113636363636364,<raw>,0,NA,0,0,0,0,NA,NA,-117.17313,-117.171057,32.715712,32.711469
"710","92332",2023-07-20,13,0,40.5058913535541,19,35,55.9161985636098,-0.128288988925232,"Standard","Essex","Essex, CA",<raw>,"San Bernardino County","CA",34.8,-115.3,"Pacific",34,<raw>,65,0,894.75,0,93,36,NA,NA,-115.67846,-114.98441,35.30707,34.517495
"711","95492",2023-05-25,19,1,38.1075933373791,15,26,38.5781062128698,7.31911164815162,"Standard","Windsor","Windsor, CA",<raw>,"Sonoma County","CA",38.53,-122.82,"Pacific",5,<raw>,28532,1499,19.03,0.02,10192,9532,388500,80327,-122.858644,-122.769765,38.599654,38.472766
"712","90087",2023-04-11,2,0,69.2037105348251,12,35,56.7752535473597,4.34007172633927,"PO Box","Los Angeles",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","95825",2023-06-14,16,1,53.4133124101996,21,30,35.5188984089505,6.70282976184107,"Standard","Sacramento","Sacramento, CA",<raw>,"Sacramento County","CA",38.59,-121.41,"Pacific",2,<raw>,31084,6576,4.73,0.01,16993,14980,215900,37605,-121.423081,-121.377866,38.611028,38.559942
"714","95976",2023-06-12,7,0,40.0895159216522,21,28,45.8305655988038,4.13290772694634,"Unique","Chico",NA,<raw>,"Butte County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","93433",2023-06-02,14,1,40.2594125855431,23,31,54.7127519304944,4.29363620535109,"Standard","Grover Beach","Grover Beach, CA",<raw>,"San Luis Obispo County","CA",35.12,-120.62,"Pacific",1,<raw>,13162,6084,2.16,0.05,5749,5109,388900,47271,-120.640144,-120.604764,35.134368,35.105481
"716","92152",2023-03-11,14,1,58.168422946044,23,25,54.4058715444856,2.7434442615166,"Unique","San Diego",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","90712",2023-06-28,2,1,41.5502361765768,21,32,45.7610904529778,4.59803956416434,"Standard","Lakewood","Lakewood, CA",<raw>,"Los Angeles County","CA",33.84,-118.15,"Pacific",2,<raw>,31499,7349,4.29,0.02,11155,10794,409500,77495,-118.167704,-118.125047,33.869035,33.820047
"718","93703",2023-02-17,11,1,61.099171405193,16,42,51.0573983556101,6.82496491300411,"Standard","Fresno","Fresno, CA",<raw>,"Fresno County","CA",36.77,-119.76,"Pacific",3,<raw>,31868,6741,4.73,0,10249,9442,113700,28663,-119.792804,-119.731687,36.779679,36.75724
"719","95126",2023-08-30,1,1,26.2030072677839,15,29,60.6797785238047,5.49940570562697,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.32,-121.91,"Pacific",2,<raw>,31049,9459,3.28,0,13815,12903,577900,70351,-121.9364,-121.892193,37.351074,37.297222
"720","94249",2023-01-22,14,1,66.0470145059799,25,29,39.8145851547355,3.68793027278277,"PO Box","Sacramento",NA,<raw>,"Sacramento County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","93013",2023-07-29,5,0,69.4853738608491,24,37,38.5884186847181,5.22098393232976,"Standard","Carpinteria","Carpinteria, CA",<raw>,"Santa Barbara County","CA",34,-119.3,"Pacific",43,<raw>,16091,283,56.94,0.33,6856,5880,608800,69766,-119.604465,-119.381657,34.494401,34.369248
"722","92678",2023-03-14,17,1,64.0179571221911,15,22,47.337880897099,2.65909240340866,"PO Box","Trabuco Canyon","Trabuco Canyon, CA",<raw>,"Orange County","CA",33.63,-117.55,"Pacific",7,<raw>,494,33,15.07,0,244,185,615400,126371,-117.602151,-117.457862,33.71752,33.63749
"723","95615",2023-02-12,23,0,53.2918604830702,26,38,54.9534642619863,4.0303892722701,"Standard","Courtland","Courtland, CA",<raw>,"Sacramento County","CA",38.31,-121.55,"Pacific",6,<raw>,834,36,23.24,0.83,333,271,384100,74583,-121.60545,-121.497412,38.369421,38.254288
"724","93906",2023-01-07,4,0,74.1139496013972,29,29,42.7491825096669,6.49921524207319,"Standard","Salinas","Salinas, CA",<raw>,"Monterey County","CA",36.72,-121.63,"Pacific",3,<raw>,59461,4548,13.07,0.02,17788,16763,254400,56358,-121.666512,-121.597326,36.7665,36.684703
"725","92318",2023-11-05,21,1,41.4196773614982,27,32,54.3791993186765,1.67110126390943,"PO Box","Bryn Mawr",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","95136",2023-07-29,14,1,45.3064149660984,21,31,51.200409565284,3.65459364290741,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.27,-121.84,"Pacific",2,<raw>,42989,9082,4.73,0,15448,15002,512200,86547,-121.878139,-121.810146,37.290608,37.255099
"727","90662",2023-07-13,20,1,45.2437008076681,25,34,32.6670558841672,6.09099640235712,"PO Box","Pico Rivera",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","92313",2023-05-20,6,1,49.1669223287513,21,31,48.8511183234737,1.31997008379505,"Standard","Grand Terrace","Grand Terrace, CA",<raw>,"San Bernardino County","CA",34.03,-117.31,"Pacific",2,<raw>,12025,3448,3.49,0,4645,4399,232300,64129,-117.337527,-117.29085,34.045332,34.019292
"729","92322",2023-08-25,11,1,75.2842463046474,29,38,46.3925621133152,5.28474361906928,"PO Box","Cedarpines Park","Cedarpines Park, CA",<raw>,"San Bernardino County","CA",34.251,-117.326,"Pacific",0.113636363636364,<raw>,1257,420,2.99,0,886,514,160200,56292,-117.347414,-117.307141,34.26656,34.234266
"730","92864",2023-12-16,17,1,45.571971701826,12,32,52.6455284535391,7.04186648939564,"PO Box","Orange",NA,<raw>,"Orange County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","93463",2023-01-04,7,1,41.4010222845902,22,29,45.9733395021764,4.23754858485462,"Standard","Solvang","Solvang, CA",<raw>,"Santa Barbara County","CA",34.6,-120.1,"Pacific",8,<raw>,7646,253,30.19,0.16,3589,3130,743100,66146,-120.184313,-120.098056,34.724591,34.538576
"732","96022",2023-04-11,10,1,35.3971636390625,15,20,50.9969053560154,4.53962151162419,"Standard","Cottonwood","Cottonwood, CA",<raw>,"Tehama County","CA",40.4,-122.4,"Pacific",18,<raw>,15768,65,242.04,0.66,6443,5874,228700,53663,-122.723457,-122.17601,40.432664,40.222909
"733","93032",2023-11-11,5,1,49.6251095077537,17,32,42.989363314776,2.54088741296323,"PO Box","Oxnard",NA,<raw>,"Ventura County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734","94976",2023-05-26,12,1,53.9917309969209,21,37,49.3629964485986,8.22335525388096,"PO Box","Corte Madera",NA,<raw>,"Marin County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","94042",2023-10-13,23,1,27.1922525099897,27,27,44.719886385682,6.83108769175552,"PO Box","Mountain View",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","91802",2023-08-02,2,1,26.0502905749201,22,33,48.671642743958,2.82780410177143,"PO Box","Alhambra",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","93652",2023-11-20,6,1,48.3231210127894,20,40,57.490028659657,3.17004713438677,"Standard","Raisin City","Raisin City, CA",<raw>,"Fresno County","CA",36.6,-119.9,"Pacific",1,<raw>,415,201,2.06,0,111,102,153100,28750,-119.917057,-119.888587,36.608348,36.582828
"738","90055",2023-09-02,10,1,56.1333484300612,11,28,43.5263110910508,6.37883020153528,"PO Box","Los Angeles",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739","95473",2023-06-19,2,1,47.6083291941495,32,32,36.8132814354134,5.45648825114001,"PO Box","Sebastopol",NA,<raw>,"Sonoma County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","94544",2023-07-22,0,1,38.7926672977272,23,35,36.9215741325211,3.03692922419924,"Standard","Hayward","Hayward, CA",<raw>,"Alameda County","CA",37.64,-122.06,"Pacific",3,<raw>,73026,6665,10.96,0,23308,21872,305100,60448,-122.10161,-122.01126,37.669851,37.603907
"741","90006",2023-07-29,20,1,67.9224376173157,15,31,43.8324505942397,5.66815237843718,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",34.05,-118.29,"Pacific",1,<raw>,59185,30829,1.92,0,20332,18617,392100,30961,-118.310147,-118.274313,34.055942,34.039285
"742","94850",2023-06-20,21,1,55.6616451236715,16,25,70.3994888740867,5.11873457762714,"Standard","Richmond","Richmond, CA",<raw>,"Contra Costa County","CA",37.903,-122.321,"Pacific",0.284090909090909,<raw>,0,NA,0,0,0,0,NA,NA,-122.320298,-122.314081,37.906025,37.89964
"743","96120",2023-08-02,22,0,46.8220711994482,22,36,57.4141865929447,1.35307049682099,"Standard","Markleeville","Markleeville, CA",<raw>,"Alpine County","CA",38.6,-119.8,"Pacific",27,<raw>,957,5,210.65,0.56,618,393,337300,58611,-120.06762,-119.64058,38.933324,38.63733
"744","92142",2023-08-06,19,0,46.4237958889965,19,23,67.1250230967354,6.29108044180964,"PO Box","San Diego",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","93260",2023-06-08,13,0,53.5934991280885,18,32,41.9989014397586,4.88036303155563,"Standard","Posey","Posey, CA",<raw>,"Tulare County","CA",35.9,-118.6,"Pacific",13,<raw>,200,6,32.92,0,490,96,216100,25089,-118.757473,-118.573556,35.861842,35.78958
"746","95503",2023-11-13,13,1,60.4721683520371,27,31,61.0799348602867,6.90931647988223,"Standard","Eureka","Eureka, CA",<raw>,"Humboldt County","CA",40.7,-124.1,"Pacific",8,<raw>,24152,279,86.45,3.2,10555,9954,279900,47537,-124.231501,-123.983331,40.816511,40.617461
"747","93442",2023-03-13,5,1,44.809874790822,22,28,77.5927020547775,5.87200217824655,"Standard","Morro Bay","Morro Bay, CA",<raw>,"San Luis Obispo County","CA",35.4,-120.78,"Pacific",7,<raw>,10789,241,44.85,1.5,6596,5084,490400,51010,-120.876523,-120.694997,35.464438,35.340806
"748","91508",2023-02-15,4,0,15.6076687465543,13,43,43.1047896572928,4.37700562881329,"PO Box","Burbank",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","95153",2023-12-18,21,1,47.0621205805197,30,33,47.794669336385,6.07960453806585,"PO Box","San Jose",NA,<raw>,"Santa Clara County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","92124",2023-06-30,14,0,61.9986028807942,25,45,47.6803871644933,1.54713068301129,"Standard","San Diego","San Diego, CA",<raw>,"San Diego County","CA",32.82,-117.07,"Pacific",3,<raw>,30443,2904,10.48,0.06,11445,11038,519100,80463,-117.121286,-117.047323,32.854725,32.788233
"751","91766",2023-05-02,22,0,43.277863969073,20,21,49.0457516699365,5.08411048500296,"Standard","Pomona","Pomona, CA",<raw>,"Los Angeles County","CA",34.05,-117.72,"Pacific",3,<raw>,71599,7043,10.17,0.01,18629,17708,255600,49725,-117.802119,-117.706727,34.059731,34.018554
